STATEFP,STATE,SLDUST,GEOID,NAMELSAD,Area,Perimeter,Polsby-Popper,Schwartzberg Radius,Schwartsberg Perimeter,Schwartzberg,Convex Hull Area,Area/Convex Hull,MBC Area,Reock
30,MT,10,30010,State Senate District 10,4818251897,418326.3137,34.59940505,39162.463,246064.8043,58.82125896,6035773770,79.82823877,7891449077,61.05661774
30,MT,11,30011,State Senate District 11,310979719.1,109871.2423,32.37229535,9949.271462,62513.06346,56.89665663,426018546.6,72.99675603,947679629,32.81485743
30,MT,12,30012,State Senate District 12,15141179.15,23795.7968,33.60227578,2195.35671,13793.82137,57.96747,21933305.42,69.03281955,40929928.24,36.99292864
30,MT,13,30013,State Senate District 13,38834223.88,34109.30689,41.9448203,3515.868005,22090.83153,64.76482093,47094491.22,82.46022598,94598194.19,41.05176025
30,MT,14,30014,State Senate District 14,18421765836,793965.9815,36.72289957,76575.68243,481138.7963,60.59942208,21162628001,87.04857372,32048196757,57.48144264
30,MT,15,30015,State Senate District 15,34789751411,1228342.269,28.97490555,105232.7476,661196.295,53.82834342,43047601881,80.81693263,61931537749,56.17453187
30,MT,16,30016,State Senate District 16,22819987025,1366631.529,15.35401704,85228.12686,535503.6621,39.18420223,32270002008,70.71579053,1.15378E+11,19.77849494
30,MT,17,30017,State Senate District 17,32694198002,1349982.244,22.54364168,102014.1913,640973.5268,47.48014499,39381549212,83.01907532,1.7183E+11,19.02708757
30,MT,18,30018,State Senate District 18,13924680309,587990.7198,50.61203351,66576.02533,418309.1508,71.14213485,14944262562,93.17743349,28439414210,48.96261297
30,MT,19,30019,State Senate District 19,45643523219,1610726.115,22.10778628,120535.4593,757345.9873,47.01891777,70795786749,64.47208982,1.31271E+11,34.77034148
30,MT,20,30020,State Senate District 20,24513633639,968864.2727,32.81642788,88334.24321,555019.9503,57.28562461,30715017496,79.80992894,56585632208,43.3213038
30,MT,21,30021,State Senate District 21,24254650929,889990.1102,38.47992036,87866.38548,552080.3159,62.03218548,27131706427,89.39596554,58531304723,41.4387669
30,MT,22,30022,State Senate District 22,57927977.67,49200.13954,30.07219959,4294.073073,26980.43405,54.83812505,82174891.04,70.49352537,240691738.2,24.06728959
30,MT,23,30023,State Senate District 23,139441449.7,99800.37829,17.59288288,6662.254083,41860.14161,41.94387068,249976975.2,55.78171733,390586099.6,35.70056636
30,MT,24,30024,State Senate District 24,13495635.16,19318.08762,45.44379195,2072.630628,13022.71131,67.41201076,16185204.48,83.38254343,43575974.48,30.97035768
30,MT,25,30025,State Senate District 25,14203036.98,22827.99431,34.24957634,2126.257487,13359.65852,58.52313759,19533915.67,72.70962575,61947685.98,22.92746977
30,MT,26,30026,State Senate District 26,42028181.62,34323.33408,44.83025018,3657.594429,22981.32417,66.95539574,52457234.22,80.11894308,117127385,35.88245536
30,MT,27,30027,State Senate District 27,178065004.8,79161.39629,35.70764276,7528.605402,47303.58289,59.75587232,221986789,80.21423511,283173977.9,62.881839
30,MT,28,30028,State Senate District 28,663036252.5,193850.293,22.17245839,14527.60036,91279.52806,47.08763998,1003834569,66.05035063,2591434001,25.58568933
30,MT,29,30029,State Senate District 29,10873350116,600031.4599,37.95114008,58831.09519,369646.3607,61.60449666,14245166965,76.33009948,21141441713,51.43145044
30,MT,30,30030,State Senate District 30,12005211296,621982.081,38.99631405,61817.3169,388409.3292,62.44702879,15142289363,79.28266993,24429159049,49.14295769
30,MT,31,30031,State Senate District 31,503056956,117102.4778,46.09931651,12654.17471,79508.45747,67.89647745,585771944.5,85.87931886,822555852.1,61.157787
30,MT,32,30032,State Senate District 32,3198270440,380535.9063,27.75449935,31906.76981,200475.9779,52.68253918,3978480124,80.38925268,17880942548,17.88647568
30,MT,33,30033,State Senate District 33,31767731.4,26724.60552,55.89501698,3179.935771,19980.10884,74.7629701,37135985.88,85.54433293,69373146.47,45.792548
30,MT,34,30034,State Senate District 34,125145160.1,62711.68763,39.98771416,6311.495489,39656.26223,63.23583965,147116787.7,85.06517989,279084970.7,44.8412395
30,MT,35,30035,State Senate District 35,6242111403,512195.6743,29.89986309,44574.96437,280072.5246,54.68076727,7743540809,80.61055734,19022354360,32.81461004
30,MT,36,30036,State Senate District 36,25592753139,958264.2803,35.02320651,90257.5937,567104.7076,59.18040766,29311683122,87.31246525,41975163827,60.97118106
30,MT,37,30037,State Senate District 37,145944641.6,58950.83478,52.77372297,6815.839016,42825.14339,72.64552496,165668437.8,88.09441528,302516618.3,48.24351218
30,MT,38,30038,State Senate District 38,3823393795,320935.8461,46.64682337,34885.88643,219194.3039,68.29847975,4452012583,85.88012104,6792938143,56.28483161
30,MT,39,30039,State Senate District 39,7477766421,534458.1686,32.8968227,48787.79549,306542.5009,57.35575184,9378616661,79.73208301,12885451343,58.03263093
30,MT,40,30040,State Senate District 40,8123664901,667241.7464,22.929526,50851.20484,319507.2733,47.88478464,12489413164,65.04440837,21821923579,37.22707978
30,MT,41,30041,State Senate District 41,49694334.91,44746.83994,31.18829538,3977.211517,24989.53586,55.84648187,69317398.8,71.69099788,170971696,29.06582556
30,MT,42,30042,State Senate District 42,75258730.09,47056.62461,42.70953464,4894.447675,30752.69574,65.35253219,91632856.79,82.13072552,191117663.2,39.37821802
30,MT,43,30043,State Senate District 43,4872036563,450608.9633,30.1522957,39380.43567,247434.3658,54.91110607,5978872960,81.48754115,10830485999,44.98446851
30,MT,44,30044,State Senate District 44,1344475818,190484.9082,46.56304213,20687.2015,129981.4107,68.23711756,1595643302,84.25917094,2517075144,53.41421057
30,MT,45,30045,State Senate District 45,628592770.3,147955.9938,36.08392336,14145.22754,88877.01078,60.06989542,777226443.5,80.87640038,1552364519,40.49260097
30,MT,46,30046,State Senate District 46,3243496473,385535.2564,27.42172229,32131.57116,201888.4453,52.36575435,4425660953,73.28840839,8982323394,36.10977173
30,MT,47,30047,State Senate District 47,2086323476,430973.8621,14.11527289,25770.09797,161918.1641,37.57029796,3692635847,56.49957273,7455162779,27.98494866
30,MT,48,30048,State Senate District 48,181639532,102818.743,21.59112598,7603.795604,47776.01646,46.46625225,254158228.3,71.46710662,861243478.8,21.09038111
30,MT,49,30049,State Senate District 49,1296991202,211281.083,36.51113205,20318.59913,127665.4157,60.42444212,1604908611,80.81402226,2094741101,61.91653954
30,MT,50,30050,State Senate District 50,14463902.51,26627.32659,25.63538552,2145.695004,13481.78793,50.63139887,22729698.19,63.63437994,53310816.54,27.13127175
37,NC,1,37001,State Senate District 1,14881282352,886653.8874,23.78710607,68824.87408,432439.0723,48.77202689,22188400163,67.06784736,31934100806,46.599973
37,NC,2,37002,State Senate District 2,6945199203,455632.4411,42.04021488,47018.37338,295424.9032,64.83842601,9090263534,76.40261668,13311290842,52.17524946
37,NC,3,37003,State Senate District 3,10027730607,753524.5119,22.19307019,56497.15466,354981.7922,47.10952153,15020041598,66.76233579,28013600610,35.79593622
37,NC,4,37004,State Senate District 4,4370624439,582111.207,16.20843434,37298.98314,234356.2249,40.25969987,7361058015,59.37494896,11869885502,36.82111709
37,NC,5,37005,State Senate District 5,2101195659,636347.0895,6.52060463,25861.78486,162494.2494,25.5354746,3731681241,56.3069438,8210979604,25.59007281
37,NC,6,37006,State Senate District 6,3571926314,288960.7367,53.75691244,33719.14025,211863.4276,73.31910559,4039815713,88.41805093,7654458594,46.66465002
37,NC,7,37007,State Senate District 7,2770183909,769897.0184,5.872902947,29694.74145,186577.4056,24.23407301,5009819818,55.29508065,8428792930,32.86572504
37,NC,8,37008,State Senate District 8,7437209552,715034.0134,18.2795758,48655.31138,305710.0794,42.75462057,11666576198,63.74800478,18093505300,41.10430472
37,NC,9,37009,State Senate District 9,845945051.5,202145.0223,26.01510292,16409.53688,103104.0739,51.00500262,1181417733,71.60422839,3918995554,21.58576196
37,NC,10,37010,State Senate District 10,5761298108,508534.6353,27.99553493,42823.82157,269069.7792,52.91080696,7801730314,73.84641452,13898141373,41.45373078
37,NC,11,37011,State Senate District 11,2449773115,373462.0231,22.07203979,27924.67833,175455.7804,46.98088951,3453330521,70.93943369,5307341359,46.15819766
37,NC,12,37012,State Senate District 12,2402494305,263142.0714,43.60048155,27653.90271,173754.4484,66.03066072,2904562908,82.71448689,4285037503,56.06705434
37,NC,13,37013,State Senate District 13,4932491085,433986.4652,32.90966303,39624.0079,248964.7739,57.36694434,6648281466,74.19197141,11807273487,41.7750219
37,NC,14,37014,State Senate District 14,297579715.1,216408.6401,7.984792396,9732.555947,61151.40088,28.25737496,534259337.6,55.69948791,839763419.8,35.43613691
37,NC,15,37015,State Senate District 15,423535841.2,137820.3479,28.02031296,11611.01887,72954.12157,52.93421668,574116763.9,73.77172517,873069703.3,48.51111425
37,NC,16,37016,State Senate District 16,268057551.3,144340.5131,16.16817694,9237.177097,58038.84639,40.20967165,414911821.9,64.60590833,561977091.9,47.69901748
37,NC,17,37017,State Senate District 17,541875918,149954.4694,30.28241585,13133.33954,82519.13633,55.02946106,642947737.3,84.27993235,1380954919,39.2392185
37,NC,18,37018,State Senate District 18,1970149477,403538.0704,15.20336244,25042.33586,157345.5038,38.99148937,2687112238,73.31846616,8112882264,24.28421137
37,NC,19,37019,State Senate District 19,1288264162,584554.3825,4.737667536,20250.12507,127235.1808,21.76618372,1906861773,67.55938898,2811802441,45.81631141
37,NC,20,37020,State Senate District 20,1584495961,382930.2013,13.57880006,22457.98644,141107.5713,36.84942342,2365569732,66.98157909,5930667740,26.71699091
37,NC,21,37021,State Senate District 21,1432941314,563091.0856,5.679114141,21356.96073,134189.6285,23.83089201,2135999041,67.0852976,4101983904,34.93288485
37,NC,22,37022,State Senate District 22,2732163473,501312.5993,13.66151737,29490.25905,185292.6058,36.96148992,4284479850,63.76884869,7530994228,36.27892135
37,NC,23,37023,State Senate District 23,2878202200,318869.6936,35.57167444,30268.15139,190180.2434,59.64199397,3953841326,72.79508616,7756267364,37.10808389
37,NC,24,37024,State Senate District 24,1931189207,279870.81,30.9826894,24793.48979,155781.9592,55.66209608,2971862755,64.98244926,6816305244,28.33190618
37,NC,25,37025,State Senate District 25,4887865671,501872.5447,24.38607378,39444.35675,247835.9935,49.38225772,7345953682,66.53820433,17796983717,27.46457348
37,NC,26,37026,State Senate District 26,1924902948,215542.6994,52.06569856,24753.10397,155528.2078,72.15656489,2114404158,91.03760701,3634770293,52.95803567
37,NC,27,37027,State Senate District 27,1036029330,315847.0962,13.05051862,18159.80883,114101.3477,36.12550155,1446354895,71.63036777,2625071008,39.46671642
37,NC,28,37028,State Senate District 28,225607351.6,156064.6307,11.64002107,8474.261684,53245.31153,34.1174751,457946382.6,49.26501447,922653300.2,24.45201807
37,NC,29,37029,State Senate District 29,3067340127,388267.7704,25.568706,31246.84802,196329.5706,50.56550801,4756178999,64.49168812,11221028933,27.33564047
37,NC,30,37030,State Senate District 30,4529507589,420051.902,32.25927314,37970.88704,238577.9181,56.79724742,5832368173,77.6615511,15008859855,30.17889189
37,NC,31,37031,State Senate District 31,1643804807,462277.8962,9.666149037,22874.4347,143724.1906,31.09043106,2244862261,73.22519675,4533899735,36.2558703
37,NC,32,37032,State Senate District 32,299207551.1,240857.835,6.481275615,9759.139407,61318.42954,25.45834954,535527104.6,55.871598,723502404.1,41.35543287
37,NC,33,37033,State Senate District 33,2768220275,358378.9958,27.08476338,29684.21508,186511.2665,52.04302391,4425130473,62.55680576,10592098529,26.13476704
37,NC,34,37034,State Senate District 34,2640210863,336663.6863,29.27221336,28989.75559,182147.8525,54.10380149,3278998598,80.51881647,5058866253,52.18977397
37,NC,35,37035,State Senate District 35,1525597618,185627.5393,55.63712549,22036.63346,138460.1346,74.59029796,1666678835,91.53518882,3116153749,48.95771329
37,NC,36,37036,State Senate District 36,1074878423,184513.2901,39.67468945,18497.1543,116220.95,62.98784759,1437884771,74.75414194,2529668319,42.49088367
37,NC,37,37037,State Senate District 37,243561223.3,141518.4457,15.28239934,8804.999191,55323.39482,39.09270947,450846598.1,54.02308109,909302056.6,26.7855133
37,NC,38,37038,State Senate District 38,313269989,124433.6381,25.42451584,9985.840914,62742.83591,50.42272885,447725200.8,69.96925534,742743020.7,42.1774396
37,NC,39,37039,State Senate District 39,182581917.3,83654.13137,32.78630484,7623.495157,47899.7923,57.25932661,219219463.2,83.28727506,477264542.9,38.25591489
37,NC,40,37040,State Senate District 40,182441373.8,112610.2913,18.07909417,7620.560477,47881.35318,42.51951808,265135532.7,68.81060866,447739155.9,40.74724567
37,NC,41,37041,State Senate District 41,491806649.5,228279.547,11.85959585,12511.87639,78614.37151,34.43776394,1210976657,40.61239716,2576212731,19.09029652
37,NC,42,37042,State Senate District 42,1753493457,213508.4471,48.33742634,23625.29945,148442.009,69.52512232,2205363380,79.51040962,4015762013,43.66527327
37,NC,43,37043,State Senate District 43,850255801.4,145162.7946,50.7047283,16451.29344,103366.4379,71.20725265,1009478170,84.22725984,1934285193,43.95710646
37,NC,44,37044,State Senate District 44,1466490295,323059.9746,17.65722215,21605.52599,135751.4088,42.02049756,2846045931,51.52728841,4047646118,36.23069439
37,NC,45,37045,State Senate District 45,4405079899,453257.9223,26.94464585,37445.71625,235278.1754,51.90823234,6428525180,68.52395807,11429766182,38.54042006
37,NC,46,37046,State Senate District 46,2546803763,318368.6876,31.57506737,28472.32869,178896.7661,56.19169633,3951394828,64.45328484,9431493509,27.0031863
37,NC,47,37047,State Senate District 47,5793883584,551620.6342,23.92755127,42944.755,269829.6257,48.9157963,8686630498,66.6988608,13838576513,41.86762691
37,NC,48,37048,State Senate District 48,2284044200,297484.8447,32.43279,26963.57661,169417.0053,56.94979368,2692572618,84.82758031,5499417394,41.53247584
37,NC,49,37049,State Senate District 49,1383082140,239267.1679,30.35926494,20982.11358,131834.3964,55.09924222,1775455458,77.9001317,3216729260,42.99653556
37,NC,50,37050,State Senate District 50,8025030880,461329.6345,47.38419454,50541.55541,317561.6901,68.83617838,8823807515,90.94748345,17820628159,45.03225592
38,ND,1,38001,State Senate District 1,25138988.43,22528.77763,62.24178493,2828.779826,17773.73283,78.89346293,27793262.01,90.44993862,42304872.41,59.42338788
38,ND,2,38002,State Senate District 2,12938208330,602912.014,44.72761707,64174.47389,403219.7709,66.87870892,14250353079,90.79219482,26690724624,48.47454879
38,ND,3,38003,State Senate District 3,372916623.2,80586.36827,72.1602571,10895.09744,68455.85831,84.94719365,387635691.8,96.20286035,589336070.4,63.27741368
38,ND,4,38004,State Senate District 4,13175437941,720324.4469,31.90937134,64760.1397,406899.6145,56.48838052,17612423340,74.80763826,31314659311,42.07434547
38,ND,5,38005,State Senate District 5,17289758.56,19668.21967,56.16533133,2345.955184,14740.0587,74.94353297,20095019.42,86.04001914,25651355.78,67.40290339
38,ND,6,38006,State Senate District 6,11659201082,543575.6269,49.58591584,60919.96474,382771.1041,70.41726765,14284270317,81.62265781,27183583597,42.89059623
38,ND,7,38007,State Senate District 7,114950718.3,77649.86226,23.95740679,6048.96528,38006.73767,48.94630404,184167171.4,62.41650853,417301998.3,27.5461701
38,ND,8,38008,State Senate District 8,6326980663,491407.0493,32.92480716,44876.96732,281970.0635,57.38014217,9146995615,69.1700415,15524000129,40.75612349
38,ND,9,38009,State Senate District 9,2432891287,202801.6219,74.33431645,27828.295,174850.1866,86.21735118,2499593854,97.33146377,4046444542,60.12417226
38,ND,10,38010,State Senate District 10,8308046459,480742.0606,45.17354491,51425.04795,323112.8328,67.21126759,10076888387,82.44654639,15300714689,54.29842088
38,ND,11,38011,State Senate District 11,10248598.21,18175.74035,38.98430039,1806.165243,11348.46133,62.43740897,12993409.4,78.87535823,25711193.1,39.86045367
38,ND,12,38012,State Senate District 12,32121982.9,39297.62954,26.13840815,3197.616824,20091.20208,51.12573535,48004472.29,66.91456309,119722440.9,26.83037754
38,ND,13,38013,State Senate District 13,20548592.49,23881.31733,45.27672626,2557.503795,16069.25669,67.28798278,26691650.48,76.98509504,50841369.38,40.41707125
38,ND,14,38014,State Senate District 14,15017149021,700537.9168,38.45330693,69138.34705,434408.6794,62.01073047,19422416688,77.318643,42656637553,35.20471814
38,ND,15,38015,State Senate District 15,6066769655,475606.5305,33.70321916,43944.44663,276110.8682,58.0544737,8038987181,75.46684076,16631975666,36.4765424
38,ND,16,38016,State Senate District 16,16191162.76,26060.19663,29.95933431,2270.200768,14264.08006,54.73512064,26297044.2,61.57027625,46903801.41,34.51993714
38,ND,17,38017,State Senate District 17,139675485.3,62882.79862,44.38803935,6667.842632,41895.25547,66.62434941,160430307,87.06302934,317628823.5,43.97443649
38,ND,18,38018,State Senate District 18,231709533,80432.08855,45.00851737,8588.102082,53960.59124,67.0883875,294547280.5,78.66632909,580001138.7,39.94984105
38,ND,19,38019,State Senate District 19,4124214158,381756.1015,35.56139032,36232.29565,227654.0354,59.6333718,5064001620,81.44180173,10279357169,40.12132365
38,ND,20,38020,State Senate District 20,3764127550,375356.0818,33.57274985,34614.4482,217488.8086,57.94199673,4070255402,92.47890313,9957202578,37.80306287
38,ND,21,38021,State Senate District 21,9902350.265,16285.28623,46.91989042,1775.392534,11155.11086,68.49809517,12238804.41,80.90945762,21609508.35,45.82404238
38,ND,22,38022,State Senate District 22,2550267437,267270.3223,44.8635616,28491.6834,179018.3753,66.98026694,3193381670,79.86102822,5816468498,43.84563309
38,ND,23,38023,State Senate District 23,9161944861,589060.6573,33.1800576,54003.14888,339311.505,57.6021333,12145254039,75.43642012,22129120223,41.40221016
38,ND,24,38024,State Senate District 24,5778102602,397371.2847,45.98347474,42886.23013,269461.9035,67.81111616,7382559681,78.26692707,11799838183,48.96764271
38,ND,25,38025,State Senate District 25,1762159501,336834.1969,19.51741784,23683.60749,148808.3689,44.17852175,2355629477,74.80631051,7677451859,22.95240052
38,ND,26,38026,State Senate District 26,7023925808,415563.1476,51.11111538,47284.10846,297094.5646,71.49203828,8081188602,86.916989,15794748600,44.470007
38,ND,27,38027,State Senate District 27,84075264.49,63408.22992,26.27764734,5173.201182,32504.15421,51.26172777,108868023.5,77.22677588,302099267.7,27.83034369
38,ND,28,38028,State Senate District 28,12506656237,557411.3917,50.58235321,63095.13203,396438.0717,71.12127193,14600607768,85.65846324,27777062836,45.02512131
38,ND,29,38029,State Senate District 29,10016529032,555344.7928,40.81326539,56465.59049,354783.4689,63.88526073,12565006405,79.71765958,24741756676,40.48430822
38,ND,30,38030,State Senate District 30,92729719.76,70794.22627,23.25052508,5432.937647,34136.12516,48.21879829,127621171.2,72.66013849,328228802.2,28.25154866
38,ND,31,38031,State Senate District 31,11056010167,572991.3513,42.31670004,59323.18527,372738.2512,65.05128749,13250355611,83.43934677,20406810612,54.17804074
38,ND,32,38032,State Senate District 32,13570406.31,20669.7888,39.9144611,2078.364294,13058.73696,63.17789258,18397391.66,73.76266462,31941909.15,42.48464376
38,ND,33,38033,State Senate District 33,6128931548,444081.1188,39.05437133,44169.00668,277521.8194,62.49349672,8044851404,76.18452151,11877346469,51.60185875
38,ND,34,38034,State Senate District 34,29672388.42,43377.03243,19.81720164,3073.275542,19309.94342,44.51651563,57312651.26,51.77284207,165310317.6,17.94950785
38,ND,35,38035,State Senate District 35,11670585.49,22117.62081,29.97956486,1927.398733,12110.19317,54.75359793,15162563.22,76.96974,44241172.98,26.37946669
38,ND,36,38036,State Senate District 36,7864863358,528875.2925,35.33410717,50034.64675,314376.6917,59.44249925,10527316057,74.70910264,15158540238,51.88404183
38,ND,37,38037,State Senate District 37,19038025.03,20348.39498,57.77913988,2461.706054,15467.34225,76.01259098,22553423.73,84.41301529,36764046.42,51.78435695
38,ND,38,38038,State Senate District 38,940045350.9,146472.262,55.06143505,17298.14965,108687.3879,74.20339281,1044601490,89.99081088,1787645968,52.58565553
38,ND,39,38039,State Senate District 39,22284842279,983106.9421,28.97460581,84222.86864,529187.4438,53.82806499,32823432166,67.89308981,63249739879,35.23309712
38,ND,40,38040,State Senate District 40,447547240.4,98723.13586,57.70460823,11935.6119,74993.59799,75.96354931,517032219.4,86.5608029,775236937.9,57.73038132
38,ND,41,38041,State Senate District 41,9649622.414,16028.98434,47.19628424,1752.590313,11011.84041,68.69955185,11258739.96,85.70783631,30965180.06,31.16281706
38,ND,42,38042,State Senate District 42,6876615.89,11944.04006,60.57337343,1479.492031,9295.91474,77.82889787,7110353.596,96.71271333,16562728.08,41.51861853
38,ND,43,38043,State Senate District 43,8705443.374,12803.94637,66.72870542,1664.641412,10459.24163,81.68764008,9499575.839,91.64033765,16517862.78,52.70320675
38,ND,44,38044,State Senate District 44,7967846.185,18796.55071,28.33962619,1592.559686,10006.33917,53.23497552,11645183.44,68.42181772,21114016.63,37.73723552
38,ND,45,38045,State Senate District 45,465850618.3,135375.8426,31.94286218,12177.23214,76511.74142,56.51801675,581642946.9,80.09219758,1047143922,44.48773551
38,ND,46,38046,State Senate District 46,12696806.51,25864.65026,23.85013151,2010.353812,12631.41486,48.83659643,18462097.6,68.7722857,45954528.81,27.62906473
38,ND,47,38047,State Senate District 47,19739231.25,20017.07993,61.90678997,2506.630758,15749.61225,78.68086805,22255071.44,88.69542973,35937026.88,54.92727964
31,NE,1,31001,State Senate District 1,6157300474,377075.8306,54.41798443,44271.11099,278163.3592,73.76854643,6593413728,93.38562281,13412449315,45.90735316
31,NE,2,31002,State Senate District 2,1772980748,225280.5243,43.90017185,23756.21554,149264.5783,66.25720478,2262696321,78.35699078,3443648463,51.48553247
31,NE,3,31003,State Senate District 3,61319796.58,41380.95544,44.99965405,4417.998863,27759.0821,67.08178147,75719308.45,80.98303832,150799857.5,40.66303351
31,NE,4,31004,State Senate District 4,36745263.1,29513.6797,53.01077323,3419.998596,21488.46678,72.8084976,45318115.21,81.08294648,74047236.73,49.6240842
31,NE,5,31005,State Senate District 5,29299029.64,26361.60853,52.98084998,3053.879282,19188.07323,72.78794542,34721548.85,84.38284181,62474702.78,46.89742942
31,NE,6,31006,State Senate District 6,31639009.93,27372.90281,53.06286209,3173.48675,19939.58848,72.84425996,35044340.13,90.28279548,69734005.91,45.37099155
31,NE,7,31007,State Senate District 7,22697322.67,25472.03267,43.95992298,2687.896631,16888.53835,66.30227973,28038018.23,80.95195062,78035841.77,29.08576643
31,NE,8,31008,State Senate District 8,16973015.06,22249.93984,43.08348358,2324.367237,14604.41774,65.63801001,20533234.34,82.66118615,40470753.36,41.93896493
31,NE,9,31009,State Senate District 9,17934334.09,23177.4428,41.95306712,2389.284551,15012.3049,64.77118736,23076302.5,77.71753767,41875318.95,42.8279343
31,NE,10,31010,State Senate District 10,135084076.2,66762.77993,38.0841994,6557.334309,41200.91178,61.71239697,180352634.3,74.89997398,323962588.9,41.69743076
31,NE,11,31011,State Senate District 11,22904816.47,24086.69394,49.61145054,2700.154752,16965.55833,70.43539631,26381886.17,86.8202384,40431237.57,56.65128709
31,NE,12,31012,State Senate District 12,29710192.53,28595.82706,45.65723841,3075.232673,19322.24043,67.57014016,33591545.89,88.44544587,98771858.84,30.07961264
31,NE,13,31013,State Senate District 13,107499572.4,67319.35022,29.80824473,5849.632942,36754.29671,54.59692732,157021338.9,68.46176015,295302802.3,36.40316704
31,NE,14,31014,State Senate District 14,30982178.03,23905.04272,68.13062833,3140.372891,19731.52814,82.54127957,33455024.6,92.60844493,58400358.65,53.05134891
31,NE,15,31015,State Senate District 15,1406362170,171972.9139,59.75669544,21157.9621,132939.2843,77.30245497,1588738117,88.52070426,2946782540,47.72534623
31,NE,16,31016,State Senate District 16,3794104441,365035.3145,35.78071512,34752.00674,218353.1137,59.81698348,5079004267,74.7017376,10985751427,34.53659466
31,NE,17,31017,State Senate District 17,2866683564,310739.3751,37.30754552,30207.52373,189799.3089,61.07990301,4045532356,70.86047798,6691233340,42.84237925
31,NE,18,31018,State Senate District 18,26704456.61,25535.36873,51.46464433,2915.527349,18318.78313,71.73886278,32159830,83.03668463,64900252.19,41.14692272
31,NE,19,31019,State Senate District 19,1582850971,172799.3348,66.61398142,22446.32571,141034.3048,81.61738872,1723441484,91.84245508,2937492088,53.8844335
31,NE,20,31020,State Senate District 20,34523488.83,28425.12246,53.69322452,3314.992773,20828.69629,73.27566071,40174997.87,85.93277077,85001557.38,40.61512506
31,NE,21,31021,State Senate District 21,593747209.6,115225.6666,56.19693375,13747.57311,86378.4764,74.96461415,647617159.5,91.68182171,1059064057,56.06338972
31,NE,22,31022,State Senate District 22,3030612553,303882.4532,41.24095062,31059.21364,195150.6299,64.21911758,4069509686,74.47119646,7898216975,38.37084449
31,NE,23,31023,State Senate District 23,4342855641,333794.5705,48.98085415,37180.30463,233610.5465,69.98632306,5297143852,81.98485378,8760791429,49.57149906
31,NE,24,31024,State Senate District 24,4124184699,297759.7405,58.45419031,36232.16625,227653.2223,76.45534011,4893504448,84.27875651,6783215204,60.79985044
31,NE,25,31025,State Senate District 25,397811435,114535.7076,38.10701699,11252.88494,70703.90162,61.73088125,485892066.2,81.87238744,1308054570,30.41244947
31,NE,26,31026,State Senate District 26,33805359.46,27598.95155,55.77118695,3280.333704,20610.92712,74.6801091,37122245,91.06496513,70701468.04,47.81422565
31,NE,27,31027,State Senate District 27,39617937.54,45958.60779,23.57043684,3551.167673,22312.6257,48.54939427,65063364.83,60.89131364,179815546.8,22.03254292
31,NE,28,31028,State Senate District 28,19237061.91,22486.89668,47.80674676,2474.540798,15547.98525,69.14242313,24564960.79,78.31098154,43213215.26,44.51661789
31,NE,29,31029,State Senate District 29,23431273.61,25065.3996,46.86580997,2731.009399,17159.42363,68.45860791,26272514.13,89.18550198,76892156.95,30.47290457
31,NE,30,31030,State Senate District 30,2756033391,274604.3841,45.9281592,29618.80173,186100.2627,67.77031739,3097906403,88.96438539,7234827002,38.09397779
31,NE,31,31031,State Senate District 31,25965595.48,21998.82465,67.42311728,2874.910907,18063.58271,82.11158096,27957709.31,92.87454559,43533676.02,59.64484935
31,NE,32,31032,State Senate District 32,6472375636,370830.2698,59.14565659,45389.67826,285191.5186,76.9062134,7512041686,86.16000692,12469714316,51.90476279
31,NE,33,31033,State Senate District 33,2419336292,257206.6388,45.95591203,27750.66324,174362.4122,67.79078996,2732273414,88.54663957,6283447100,38.50332872
31,NE,34,31034,State Senate District 34,4286756886,384896.872,36.36215285,36939.38615,232096.8123,60.30103884,5540715982,77.36828417,9345010836,45.87214463
31,NE,35,31035,State Senate District 35,43737682.79,32586.74447,51.75869495,3731.239551,23444.04972,71.943516,53082721.51,82.39532854,83544068.51,52.35282836
31,NE,36,31036,State Senate District 36,10308856650,495309.4553,52.80399249,57283.62557,359923.3305,72.66635569,12665845428,81.39098735,19584399873,52.63810337
31,NE,37,31037,State Senate District 37,921341440.9,135142.9591,63.39328463,17125.19597,107600.6888,79.61989992,984511227.1,93.58363984,1651346895,55.7933311
31,NE,38,31038,State Senate District 38,9303138868,608036.1955,31.62133018,54417.67705,341916.0601,56.23284643,12965221798,71.75456782,21760952640,42.7515239
31,NE,39,31039,State Senate District 39,341224193.6,87833.2542,55.58164118,10421.85809,65482.41029,74.55309597,396899651.1,85.97240957,815394127.3,41.84776199
31,NE,40,31040,State Senate District 40,16426181248,724636.7105,39.31021725,72309.19928,454331.7147,62.69786061,21010315220,78.18150788,45595320216,36.02602454
31,NE,41,31041,State Senate District 41,14389275906,619558.8588,47.10676655,67677.56382,425230.3155,68.63436934,18021617465,79.84453079,37484543788,38.38722431
31,NE,42,31042,State Senate District 42,6669523301,329787.2697,77.06133297,46075.7745,289502.3849,87.78458462,6736903870,98.99982886,10659226609,62.57042416
31,NE,43,31043,State Senate District 43,44050006424,1130225.326,43.33366326,118412.6867,744008.2249,65.82830946,52982661926,83.14041768,1.03749E+11,42.4580681
31,NE,44,31044,State Senate District 44,19658159654,694776.425,51.17551335,79103.67784,497022.6465,71.53706267,22636320070,86.84344272,52200304605,37.65908993
